desc,result
"Gender: Female
Age: 62
Departure City: Tyumen
Destination City: Nadym
Class: Business
Price: 12549
Refundable: Yes
Passenger Type: Regular
Flight Frequency: 6
Baggage Availability: No
Purchase Method: At the airport
Booking Group: With family
Time Before Flight: 94
Flight Duration: 22
Weather at Departure: Rain
Transfer: Yes
Delay Between Flights: Yes
Day of the Week: Friday
Public Holiday: Yes
Social Status: Student",True
"Gender: Male
Age: 80
Departure City: Vladikavkaz
Destination City: Yekaterinburg
Class: Economy
Price: 48863
Refundable: Yes
Passenger Type: Regular
Flight Frequency: 8
Baggage Availability: No
Purchase Method: At the airport
Booking Group: Alone
Time Before Flight: 99
Flight Duration: 14
Weather at Departure: Clear
Transfer: Yes
Delay Between Flights: No
Day of the Week: Thursday
Public Holiday: No
Social Status: Student",True
"Gender: Male
Age: 34
Departure City: Surgut
Destination City: Bryansk
Class: First
Price: 23726
Refundable: No
Passenger Type: Business
Flight Frequency: 7
Baggage Availability: Yes
Purchase Method: Online
Booking Group: With family
Time Before Flight: 23
Flight Duration: 11
Weather at Departure: Rain
Transfer: Yes
Delay Between Flights: No
Day of the Week: Saturday
Public Holiday: No
Social Status: Student",False
"Gender: Male
Age: 60
Departure City: Petropavlovsk-Kamchatsky
Destination City: Nadym
Class: Business
Price: 63675
Refundable: Yes
Passenger Type: Regular
Flight Frequency: 1
Baggage Availability: Yes
Purchase Method: Travel agency
Booking Group: Alone
Time Before Flight: 1
Flight Duration: 22
Weather at Departure: Clear
Transfer: Yes
Delay Between Flights: Yes
Day of the Week: Tuesday
Public Holiday: No
Social Status: Student",False
"Gender: Male
Age: 21
Departure City: Abakan
Destination City: Novosibirsk
Class: Economy
Price: 54596
Refundable: Yes
Passenger Type: Regular
Flight Frequency: 10
Baggage Availability: No
Purchase Method: At the airport
Booking Group: In a group
Time Before Flight: 44
Flight Duration: 20
Weather at Departure: Snowfall
Transfer: Yes
Delay Between Flights: No
Day of the Week: Monday
Public Holiday: No
Social Status: Student",True
"Gender: Male
Age: 69
Departure City: Yekaterinburg
Destination City: Barnaul
Class: Economy
Price: 69584
Refundable: No
Passenger Type: Business
Flight Frequency: 2
Baggage Availability: Yes
Purchase Method: Travel agency
Booking Group: In a group
Time Before Flight: 88
Flight Duration: 15
Weather at Departure: Snowfall
Transfer: Yes
Delay Between Flights: No
Day of the Week: Thursday
Public Holiday: Yes
Social Status: Student",False
"Gender: Male
Age: 36
Departure City: Astrakhan
Destination City: Perm
Class: Business
Price: 56919
Refundable: No
Passenger Type: Business
Flight Frequency: 4
Baggage Availability: No
Purchase Method: Travel agency
Booking Group: In a group
Time Before Flight: 69
Flight Duration: 5
Weather at Departure: Clear
Transfer: Yes
Delay Between Flights: No
Day of the Week: Monday
Public Holiday: No
Social Status: Retired",False
"Gender: Female
Age: 26
Departure City: Salekhard
Destination City: Abakan
Class: First
Price: 28475
Refundable: No
Passenger Type: Business
Flight Frequency: 9
Baggage Availability: No
Purchase Method: At the airport
Booking Group: Alone
Time Before Flight: 75
Flight Duration: 20
Weather at Departure: Snowfall
Transfer: Yes
Delay Between Flights: No
Day of the Week: Wednesday
Public Holiday: No
Social Status: Working",False
"Gender: Female
Age: 51
Departure City: Grozny
Destination City: Ufa
Class: Economy
Price: 61999
Refundable: No
Passenger Type: Regular
Flight Frequency: 4
Baggage Availability: No
Purchase Method: Online
Booking Group: With family
Time Before Flight: 88
Flight Duration: 15
Weather at Departure: Clear
Transfer: No
Day of the Week: Friday
Public Holiday: Yes
Social Status: Working",True
"Gender: Male
Age: 16
Departure City: Novy Urengoy
Destination City: Ufa
Class: First
Price: 39246
Refundable: No
Passenger Type: Regular
Flight Frequency: 7
Baggage Availability: No
Purchase Method: At the airport
Booking Group: In a group
Time Before Flight: 86
Flight Duration: 24
Weather at Departure: Rain
Transfer: Yes
Delay Between Flights: Yes
Day of the Week: Wednesday
Public Holiday: Yes
Social Status: Student",True
"Gender: Male
Age: 66
Departure City: Mirny
Destination City: Norilsk
Class: First
Price: 28463
Refundable: Yes
Passenger Type: Regular
Flight Frequency: 9
Baggage Availability: Yes
Purchase Method: At the airport
Booking Group: With family
Time Before Flight: 87
Flight Duration: 6
Weather at Departure: Snowfall
Transfer: Yes
Delay Between Flights: No
Day of the Week: Sunday
Public Holiday: No
Social Status: Retired",False
"Gender: Female
Age: 56
Departure City: Norilsk
Destination City: Chelyabinsk
Class: Economy
Price: 27300
Refundable: No
Passenger Type: Regular
Flight Frequency: 4
Baggage Availability: Yes
Purchase Method: Travel agency
Booking Group: With family
Time Before Flight: 90
Flight Duration: 17
Weather at Departure: Snowfall
Transfer: No
Day of the Week: Monday
Public Holiday: No
Social Status: Retired",False
"Gender: Female
Age: 31
Departure City: Krasnodar
Destination City: Volgograd
Class: First
Price: 26293
Refundable: Yes
Passenger Type: Business
Flight Frequency: 9
Baggage Availability: Yes
Purchase Method: Online
Booking Group: With family
Time Before Flight: 57
Flight Duration: 24
Weather at Departure: Snowfall
Transfer: Yes
Delay Between Flights: No
Day of the Week: Saturday
Public Holiday: No
Social Status: Working",False
"Gender: Female
Age: 21
Departure City: Nizhny Novgorod
Destination City: Khabarovsk
Class: Business
Price: 21793
Refundable: No
Passenger Type: Regular
Flight Frequency: 0
Baggage Availability: Yes
Purchase Method: Travel agency
Booking Group: Alone
Time Before Flight: 77
Flight Duration: 0
Weather at Departure: Snowfall
Transfer: No
Day of the Week: Monday
Public Holiday: Yes
Social Status: Working",True
"Gender: Male
Age: 53
Departure City: Norilsk
Destination City: Chelyabinsk
Class: Economy
Price: 39811
Refundable: Yes
Passenger Type: Regular
Flight Frequency: 8
Baggage Availability: Yes
Purchase Method: Travel agency
Booking Group: Alone
Time Before Flight: 22
Flight Duration: 0
Weather at Departure: Snowfall
Transfer: Yes
Delay Between Flights: No
Day of the Week: Wednesday
Public Holiday: No
Social Status: Retired",True
"Gender: Female
Age: 44
Departure City: Nadym
Destination City: Volgograd
Class: First
Price: 76523
Refundable: No
Passenger Type: Regular
Flight Frequency: 1
Baggage Availability: No
Purchase Method: Travel agency
Booking Group: With family
Time Before Flight: 84
Flight Duration: 24
Weather at Departure: Rain
Transfer: No
Day of the Week: Sunday
Public Holiday: Yes
Social Status: Retired",False
"Gender: Female
Age: 79
Departure City: Barnaul
Destination City: Yekaterinburg
Class: First
Price: 66006
Refundable: Yes
Passenger Type: Business
Flight Frequency: 5
Baggage Availability: Yes
Purchase Method: At the airport
Booking Group: Alone
Time Before Flight: 4
Flight Duration: 7
Weather at Departure: Rain
Transfer: No
Day of the Week: Friday
Public Holiday: Yes
Social Status: Retired",False
"Gender: Female
Age: 50
Departure City: Khabarovsk
Destination City: Irkutsk
Class: Business
Price: 64705
Refundable: Yes
Passenger Type: Business
Flight Frequency: 4
Baggage Availability: No
Purchase Method: Online
Booking Group: In a group
Time Before Flight: 98
Flight Duration: 11
Weather at Departure: Snowfall
Transfer: Yes
Delay Between Flights: No
Day of the Week: Saturday
Public Holiday: Yes
Social Status: Student",True
"Gender: Female
Age: 23
Departure City: Astrakhan
Destination City: Tyumen
Class: Business
Price: 49795
Refundable: No
Passenger Type: Business
Flight Frequency: 9
Baggage Availability: No
Purchase Method: At the airport
Booking Group: With family
Time Before Flight: 47
Flight Duration: 7
Weather at Departure: Clear
Transfer: Yes
Delay Between Flights: No
Day of the Week: Saturday
Public Holiday: No
Social Status: Student",True
"Gender: Male
Age: 55
Departure City: Nadym
Destination City: Khabarovsk
Class: Economy
Price: 53737
Refundable: Yes
Passenger Type: Business
Flight Frequency: 3
Baggage Availability: Yes
Purchase Method: Travel agency
Booking Group: Alone
Time Before Flight: 8
Flight Duration: 11
Weather at Departure: Clear
Transfer: No
Day of the Week: Tuesday
Public Holiday: Yes
Social Status: Working",False
"Gender: Male
Age: 76
Departure City: Samara
Destination City: Tyumen
Class: Business
Price: 66609
Refundable: No
Passenger Type: Business
Flight Frequency: 9
Baggage Availability: No
Purchase Method: At the airport
Booking Group: With family
Time Before Flight: 69
Flight Duration: 22
Weather at Departure: Clear
Transfer: No
Day of the Week: Thursday
Public Holiday: Yes
Social Status: Working",False
"Gender: Female
Age: 52
Departure City: Norilsk
Destination City: Vladikavkaz
Class: First
Price: 67231
Refundable: No
Passenger Type: Business
Flight Frequency: 5
Baggage Availability: Yes
Purchase Method: Travel agency
Booking Group: In a group
Time Before Flight: 86
Flight Duration: 10
Weather at Departure: Snowfall
Transfer: Yes
Delay Between Flights: Yes
Day of the Week: Saturday
Public Holiday: No
Social Status: Working",False
"Gender: Female
Age: 43
Departure City: Voronezh
Destination City: Chelyabinsk
Class: Business
Price: 47430
Refundable: Yes
Passenger Type: Regular
Flight Frequency: 7
Baggage Availability: No
Purchase Method: Online
Booking Group: In a group
Time Before Flight: 54
Flight Duration: 12
Weather at Departure: Snowfall
Transfer: No
Day of the Week: Sunday
Public Holiday: Yes
Social Status: Retired",True
"Gender: Female
Age: 35
Departure City: Sochi
Destination City: Krasnoyarsk
Class: First
Price: 77696
Refundable: No
Passenger Type: Business
Flight Frequency: 5
Baggage Availability: Yes
Purchase Method: Travel agency
Booking Group: With family
Time Before Flight: 19
Flight Duration: 4
Weather at Departure: Snowfall
Transfer: No
Day of the Week: Tuesday
Public Holiday: No
Social Status: Working",False
"Gender: Female
Age: 21
Departure City: Astrakhan
Destination City: Sochi
Class: Business
Price: 52412
Refundable: Yes
Passenger Type: Regular
Flight Frequency: 5
Baggage Availability: Yes
Purchase Method: Online
Booking Group: In a group
Time Before Flight: 17
Flight Duration: 18
Weather at Departure: Clear
Transfer: Yes
Delay Between Flights: Yes
Day of the Week: Saturday
Public Holiday: No
Social Status: Working",True
"Gender: Female
Age: 67
Departure City: Irkutsk
Destination City: Sochi
Class: Business
Price: 13643
Refundable: No
Passenger Type: Business
Flight Frequency: 3
Baggage Availability: Yes
Purchase Method: At the airport
Booking Group: With family
Time Before Flight: 58
Flight Duration: 6
Weather at Departure: Clear
Transfer: No
Day of the Week: Wednesday
Public Holiday: Yes
Social Status: Student",False
"Gender: Male
Age: 70
Departure City: Norilsk
Destination City: Volgograd
Class: First
Price: 28114
Refundable: No
Passenger Type: Regular
Flight Frequency: 7
Baggage Availability: No
Purchase Method: Online
Booking Group: With family
Time Before Flight: 3
Flight Duration: 0
Weather at Departure: Snowfall
Transfer: No
Day of the Week: Thursday
Public Holiday: Yes
Social Status: Working",False
"Gender: Female
Age: 64
Departure City: Samara
Destination City: Barnaul
Class: First
Price: 38016
Refundable: Yes
Passenger Type: Business
Flight Frequency: 8
Baggage Availability: No
Purchase Method: Online
Booking Group: In a group
Time Before Flight: 79
Flight Duration: 7
Weather at Departure: Snowfall
Transfer: No
Day of the Week: Sunday
Public Holiday: Yes
Social Status: Retired",False
"Gender: Female
Age: 64
Departure City: Stavropol
Destination City: Abakan
Class: Economy
Price: 79354
Refundable: Yes
Passenger Type: Business
Flight Frequency: 4
Baggage Availability: Yes
Purchase Method: Online
Booking Group: In a group
Time Before Flight: 68
Flight Duration: 18
Weather at Departure: Snowfall
Transfer: Yes
Delay Between Flights: Yes
Day of the Week: Tuesday
Public Holiday: No
Social Status: Student",False
"Gender: Female
Age: 52
Departure City: Stavropol
Destination City: Voronezh
Class: First
Price: 38062
Refundable: No
Passenger Type: Business
Flight Frequency: 5
Baggage Availability: Yes
Purchase Method: Online
Booking Group: Alone
Time Before Flight: 59
Flight Duration: 24
Weather at Departure: Clear
Transfer: Yes
Delay Between Flights: Yes
Day of the Week: Friday
Public Holiday: Yes
Social Status: Student",False
"Gender: Male
Age: 29
Departure City: Novosibirsk
Destination City: Nadym
Class: First
Price: 47243
Refundable: No
Passenger Type: Business
Flight Frequency: 3
Baggage Availability: No
Purchase Method: Online
Booking Group: With family
Time Before Flight: 40
Flight Duration: 16
Weather at Departure: Clear
Transfer: No
Day of the Week: Friday
Public Holiday: No
Social Status: Working",False
"Gender: Female
Age: 59
Departure City: Barnaul
Destination City: Volgograd
Class: Business
Price: 21068
Refundable: Yes
Passenger Type: Business
Flight Frequency: 8
Baggage Availability: No
Purchase Method: At the airport
Booking Group: In a group
Time Before Flight: 41
Flight Duration: 17
Weather at Departure: Snowfall
Transfer: No
Day of the Week: Sunday
Public Holiday: Yes
Social Status: Working",True
"Gender: Male
Age: 25
Departure City: Astrakhan
Destination City: Ufa
Class: First
Price: 69114
Refundable: Yes
Passenger Type: Business
Flight Frequency: 10
Baggage Availability: Yes
Purchase Method: At the airport
Booking Group: With family
Time Before Flight: 35
Flight Duration: 3
Weather at Departure: Snowfall
Transfer: Yes
Delay Between Flights: Yes
Day of the Week: Wednesday
Public Holiday: Yes
Social Status: Retired",True
"Gender: Male
Age: 68
Departure City: Chelyabinsk
Destination City: Volgograd
Class: Economy
Price: 13815
Refundable: No
Passenger Type: Business
Flight Frequency: 10
Baggage Availability: No
Purchase Method: Travel agency
Booking Group: In a group
Time Before Flight: 4
Flight Duration: 5
Weather at Departure: Clear
Transfer: No
Day of the Week: Saturday
Public Holiday: No
Social Status: Student",False
"Gender: Male
Age: 50
Departure City: Perm
Destination City: Yakutsk
Class: Business
Price: 75599
Refundable: No
Passenger Type: Business
Flight Frequency: 5
Baggage Availability: Yes
Purchase Method: Online
Booking Group: In a group
Time Before Flight: 47
Flight Duration: 9
Weather at Departure: Rain
Transfer: No
Day of the Week: Sunday
Public Holiday: No
Social Status: Working",False
"Gender: Female
Age: 50
Departure City: Magadan
Destination City: Novosibirsk
Class: Economy
Price: 50498
Refundable: Yes
Passenger Type: Regular
Flight Frequency: 3
Baggage Availability: No
Purchase Method: At the airport
Booking Group: With family
Time Before Flight: 89
Flight Duration: 1
Weather at Departure: Rain
Transfer: Yes
Delay Between Flights: Yes
Day of the Week: Monday
Public Holiday: Yes
Social Status: Working",True
"Gender: Male
Age: 74
Departure City: Stavropol
Destination City: Ulan-Ude
Class: Economy
Price: 15043
Refundable: No
Passenger Type: Business
Flight Frequency: 0
Baggage Availability: No
Purchase Method: Travel agency
Booking Group: In a group
Time Before Flight: 78
Flight Duration: 3
Weather at Departure: Clear
Transfer: Yes
Delay Between Flights: Yes
Day of the Week: Saturday
Public Holiday: Yes
Social Status: Working",True
"Gender: Male
Age: 38
Departure City: Salekhard
Destination City: Ufa
Class: Business
Price: 32290
Refundable: Yes
Passenger Type: Business
Flight Frequency: 6
Baggage Availability: Yes
Purchase Method: Online
Booking Group: Alone
Time Before Flight: 69
Flight Duration: 10
Weather at Departure: Snowfall
Transfer: Yes
Delay Between Flights: Yes
Day of the Week: Thursday
Public Holiday: No
Social Status: Working",True
"Gender: Male
Age: 80
Departure City: Novy Urengoy
Destination City: Ufa
Class: Economy
Price: 74383
Refundable: No
Passenger Type: Business
Flight Frequency: 5
Baggage Availability: Yes
Purchase Method: Online
Booking Group: With family
Time Before Flight: 23
Flight Duration: 9
Weather at Departure: Rain
Transfer: No
Day of the Week: Monday
Public Holiday: No
Social Status: Retired",False
"Gender: Female
Age: 64
Departure City: Sochi
Destination City: Mirny
Class: Economy
Price: 61360
Refundable: Yes
Passenger Type: Regular
Flight Frequency: 0
Baggage Availability: Yes
Purchase Method: Online
Booking Group: Alone
Time Before Flight: 5
Flight Duration: 21
Weather at Departure: Rain
Transfer: Yes
Delay Between Flights: No
Day of the Week: Thursday
Public Holiday: No
Social Status: Working",False
"Gender: Female
Age: 42
Departure City: Saint Petersburg
Destination City: Surgut
Class: First
Price: 17811
Refundable: Yes
Passenger Type: Business
Flight Frequency: 2
Baggage Availability: No
Purchase Method: At the airport
Booking Group: Alone
Time Before Flight: 27
Flight Duration: 20
Weather at Departure: Rain
Transfer: Yes
Delay Between Flights: Yes
Day of the Week: Tuesday
Public Holiday: Yes
Social Status: Retired",True
"Gender: Female
Age: 22
Departure City: Salekhard
Destination City: Petropavlovsk-Kamchatsky
Class: Business
Price: 12617
Refundable: No
Passenger Type: Regular
Flight Frequency: 6
Baggage Availability: Yes
Purchase Method: At the airport
Booking Group: Alone
Time Before Flight: 66
Flight Duration: 13
Weather at Departure: Rain
Transfer: Yes
Delay Between Flights: Yes
Day of the Week: Tuesday
Public Holiday: No
Social Status: Working",True
"Gender: Female
Age: 23
Departure City: Petropavlovsk-Kamchatsky
Destination City: Tyumen
Class: First
Price: 63401
Refundable: No
Passenger Type: Regular
Flight Frequency: 2
Baggage Availability: No
Purchase Method: Travel agency
Booking Group: With family
Time Before Flight: 14
Flight Duration: 18
Weather at Departure: Rain
Transfer: Yes
Delay Between Flights: Yes
Day of the Week: Tuesday
Public Holiday: No
Social Status: Retired",False
"Gender: Female
Age: 69
Departure City: Yakutsk
Destination City: Rostov-on-Don
Class: First
Price: 50515
Refundable: Yes
Passenger Type: Regular
Flight Frequency: 5
Baggage Availability: Yes
Purchase Method: Travel agency
Booking Group: Alone
Time Before Flight: 46
Flight Duration: 8
Weather at Departure: Clear
Transfer: No
Day of the Week: Wednesday
Public Holiday: No
Social Status: Retired",False
"Gender: Female
Age: 22
Departure City: Irkutsk
Destination City: Stavropol
Class: First
Price: 33349
Refundable: Yes
Passenger Type: Regular
Flight Frequency: 1
Baggage Availability: No
Purchase Method: Online
Booking Group: In a group
Time Before Flight: 32
Flight Duration: 4
Weather at Departure: Clear
Transfer: No
Day of the Week: Tuesday
Public Holiday: Yes
Social Status: Student",True
"Gender: Female
Age: 53
Departure City: Tyumen
Destination City: Barnaul
Class: Business
Price: 32161
Refundable: Yes
Passenger Type: Regular
Flight Frequency: 4
Baggage Availability: No
Purchase Method: At the airport
Booking Group: Alone
Time Before Flight: 3
Flight Duration: 13
Weather at Departure: Rain
Transfer: Yes
Delay Between Flights: No
Day of the Week: Sunday
Public Holiday: No
Social Status: Student",True
"Gender: Female
Age: 59
Departure City: Novosibirsk
Destination City: Grozny
Class: Economy
Price: 56478
Refundable: No
Passenger Type: Business
Flight Frequency: 5
Baggage Availability: No
Purchase Method: Online
Booking Group: Alone
Time Before Flight: 23
Flight Duration: 21
Weather at Departure: Rain
Transfer: No
Day of the Week: Thursday
Public Holiday: Yes
Social Status: Working",False
"Gender: Male
Age: 19
Departure City: Saint Petersburg
Destination City: Kazan
Class: Business
Price: 61182
Refundable: Yes
Passenger Type: Business
Flight Frequency: 0
Baggage Availability: Yes
Purchase Method: Online
Booking Group: With family
Time Before Flight: 64
Flight Duration: 21
Weather at Departure: Snowfall
Transfer: Yes
Delay Between Flights: No
Day of the Week: Sunday
Public Holiday: No
Social Status: Retired",True
"Gender: Male
Age: 51
Departure City: Abakan
Destination City: Ulan-Ude
Class: Economy
Price: 50937
Refundable: Yes
Passenger Type: Regular
Flight Frequency: 0
Baggage Availability: No
Purchase Method: Travel agency
Booking Group: In a group
Time Before Flight: 64
Flight Duration: 5
Weather at Departure: Rain
Transfer: No
Day of the Week: Thursday
Public Holiday: No
Social Status: Student",True
"Gender: Female
Age: 37
Departure City: Saint Petersburg
Destination City: Rostov-on-Don
Class: Economy
Price: 25334
Refundable: No
Passenger Type: Regular
Flight Frequency: 10
Baggage Availability: Yes
Purchase Method: Online
Booking Group: In a group
Time Before Flight: 37
Flight Duration: 1
Weather at Departure: Rain
Transfer: No
Day of the Week: Sunday
Public Holiday: No
Social Status: Student",True
"Gender: Male
Age: 73
Departure City: Rostov-on-Don
Destination City: Perm
Class: Business
Price: 16011
Refundable: Yes
Passenger Type: Business
Flight Frequency: 5
Baggage Availability: Yes
Purchase Method: Online
Booking Group: In a group
Time Before Flight: 7
Flight Duration: 8
Weather at Departure: Snowfall
Transfer: No
Day of the Week: Friday
Public Holiday: Yes
Social Status: Retired",False
"Gender: Female
Age: 77
Departure City: Novosibirsk
Destination City: Omsk
Class: Economy
Price: 17786
Refundable: No
Passenger Type: Business
Flight Frequency: 1
Baggage Availability: No
Purchase Method: Travel agency
Booking Group: Alone
Time Before Flight: 83
Flight Duration: 19
Weather at Departure: Rain
Transfer: No
Day of the Week: Monday
Public Holiday: Yes
Social Status: Working",False
"Gender: Female
Age: 36
Departure City: Nadym
Destination City: Moscow
Class: Economy
Price: 21207
Refundable: No
Passenger Type: Business
Flight Frequency: 4
Baggage Availability: Yes
Purchase Method: Online
Booking Group: With family
Time Before Flight: 9
Flight Duration: 23
Weather at Departure: Rain
Transfer: No
Day of the Week: Thursday
Public Holiday: Yes
Social Status: Working",False
"Gender: Male
Age: 46
Departure City: Bryansk
Destination City: Irkutsk
Class: Economy
Price: 50987
Refundable: Yes
Passenger Type: Regular
Flight Frequency: 6
Baggage Availability: No
Purchase Method: Travel agency
Booking Group: In a group
Time Before Flight: 38
Flight Duration: 10
Weather at Departure: Clear
Transfer: No
Day of the Week: Monday
Public Holiday: No
Social Status: Working",False
"Gender: Female
Age: 78
Departure City: Khabarovsk
Destination City: Tyumen
Class: Business
Price: 35197
Refundable: No
Passenger Type: Regular
Flight Frequency: 9
Baggage Availability: Yes
Purchase Method: Travel agency
Booking Group: Alone
Time Before Flight: 42
Flight Duration: 3
Weather at Departure: Clear
Transfer: No
Day of the Week: Tuesday
Public Holiday: No
Social Status: Working",False
"Gender: Female
Age: 42
Departure City: Sochi
Destination City: Moscow
Class: Economy
Price: 37367
Refundable: Yes
Passenger Type: Business
Flight Frequency: 8
Baggage Availability: Yes
Purchase Method: At the airport
Booking Group: With family
Time Before Flight: 63
Flight Duration: 14
Weather at Departure: Snowfall
Transfer: Yes
Delay Between Flights: No
Day of the Week: Tuesday
Public Holiday: Yes
Social Status: Working",True
"Gender: Female
Age: 28
Departure City: Yakutsk
Destination City: Ulan-Ude
Class: Business
Price: 39334
Refundable: Yes
Passenger Type: Regular
Flight Frequency: 3
Baggage Availability: Yes
Purchase Method: Travel agency
Booking Group: With family
Time Before Flight: 15
Flight Duration: 6
Weather at Departure: Rain
Transfer: Yes
Delay Between Flights: No
Day of the Week: Tuesday
Public Holiday: Yes
Social Status: Retired",True
"Gender: Male
Age: 56
Departure City: Abakan
Destination City: Perm
Class: First
Price: 73803
Refundable: No
Passenger Type: Business
Flight Frequency: 5
Baggage Availability: No
Purchase Method: Travel agency
Booking Group: In a group
Time Before Flight: 62
Flight Duration: 3
Weather at Departure: Rain
Transfer: No
Day of the Week: Saturday
Public Holiday: No
Social Status: Retired",False
"Gender: Female
Age: 52
Departure City: Perm
Destination City: Ulan-Ude
Class: Economy
Price: 56978
Refundable: No
Passenger Type: Business
Flight Frequency: 0
Baggage Availability: No
Purchase Method: Travel agency
Booking Group: With family
Time Before Flight: 10
Flight Duration: 2
Weather at Departure: Rain
Transfer: No
Day of the Week: Wednesday
Public Holiday: No
Social Status: Student",False
"Gender: Male
Age: 58
Departure City: Krasnodar
Destination City: Grozny
Class: Business
Price: 71067
Refundable: Yes
Passenger Type: Business
Flight Frequency: 4
Baggage Availability: Yes
Purchase Method: Travel agency
Booking Group: With family
Time Before Flight: 20
Flight Duration: 17
Weather at Departure: Clear
Transfer: No
Day of the Week: Monday
Public Holiday: Yes
Social Status: Retired",False
"Gender: Male
Age: 44
Departure City: Chelyabinsk
Destination City: Stavropol
Class: Economy
Price: 10224
Refundable: Yes
Passenger Type: Regular
Flight Frequency: 5
Baggage Availability: No
Purchase Method: Online
Booking Group: In a group
Time Before Flight: 30
Flight Duration: 17
Weather at Departure: Rain
Transfer: No
Day of the Week: Thursday
Public Holiday: Yes
Social Status: Working",True
"Gender: Male
Age: 40
Departure City: Vladikavkaz
Destination City: Novosibirsk
Class: Economy
Price: 45637
Refundable: Yes
Passenger Type: Regular
Flight Frequency: 6
Baggage Availability: No
Purchase Method: Online
Booking Group: Alone
Time Before Flight: 2
Flight Duration: 16
Weather at Departure: Snowfall
Transfer: No
Day of the Week: Thursday
Public Holiday: No
Social Status: Working",True
"Gender: Female
Age: 64
Departure City: Kazan
Destination City: Krasnodar
Class: Economy
Price: 75671
Refundable: Yes
Passenger Type: Regular
Flight Frequency: 10
Baggage Availability: No
Purchase Method: Travel agency
Booking Group: In a group
Time Before Flight: 68
Flight Duration: 2
Weather at Departure: Clear
Transfer: Yes
Delay Between Flights: No
Day of the Week: Monday
Public Holiday: Yes
Social Status: Retired",False
"Gender: Female
Age: 75
Departure City: Astrakhan
Destination City: Novy Urengoy
Class: First
Price: 48464
Refundable: Yes
Passenger Type: Business
Flight Frequency: 1
Baggage Availability: No
Purchase Method: At the airport
Booking Group: With family
Time Before Flight: 34
Flight Duration: 0
Weather at Departure: Clear
Transfer: No
Day of the Week: Tuesday
Public Holiday: Yes
Social Status: Retired",False
"Gender: Female
Age: 48
Departure City: Abakan
Destination City: Novy Urengoy
Class: Economy
Price: 78839
Refundable: No
Passenger Type: Business
Flight Frequency: 7
Baggage Availability: Yes
Purchase Method: Travel agency
Booking Group: Alone
Time Before Flight: 37
Flight Duration: 18
Weather at Departure: Rain
Transfer: No
Day of the Week: Monday
Public Holiday: No
Social Status: Working",False
"Gender: Male
Age: 25
Departure City: Nadym
Destination City: Irkutsk
Class: Business
Price: 21370
Refundable: Yes
Passenger Type: Business
Flight Frequency: 0
Baggage Availability: No
Purchase Method: At the airport
Booking Group: Alone
Time Before Flight: 18
Flight Duration: 14
Weather at Departure: Clear
Transfer: Yes
Delay Between Flights: Yes
Day of the Week: Friday
Public Holiday: No
Social Status: Retired",True
"Gender: Female
Age: 33
Departure City: Irkutsk
Destination City: Kazan
Class: Business
Price: 79739
Refundable: No
Passenger Type: Regular
Flight Frequency: 3
Baggage Availability: Yes
Purchase Method: Travel agency
Booking Group: In a group
Time Before Flight: 10
Flight Duration: 23
Weather at Departure: Snowfall
Transfer: Yes
Delay Between Flights: No
Day of the Week: Wednesday
Public Holiday: Yes
Social Status: Retired",False
"Gender: Female
Age: 60
Departure City: Novy Urengoy
Destination City: Ulan-Ude
Class: First
Price: 72688
Refundable: No
Passenger Type: Business
Flight Frequency: 2
Baggage Availability: No
Purchase Method: At the airport
Booking Group: Alone
Time Before Flight: 22
Flight Duration: 0
Weather at Departure: Snowfall
Transfer: No
Day of the Week: Saturday
Public Holiday: No
Social Status: Retired",False
"Gender: Female
Age: 49
Departure City: Norilsk
Destination City: Kazan
Class: Business
Price: 44819
Refundable: No
Passenger Type: Regular
Flight Frequency: 1
Baggage Availability: No
Purchase Method: Online
Booking Group: With family
Time Before Flight: 84
Flight Duration: 7
Weather at Departure: Snowfall
Transfer: Yes
Delay Between Flights: Yes
Day of the Week: Monday
Public Holiday: No
Social Status: Student",True
"Gender: Female
Age: 45
Departure City: Sochi
Destination City: Stavropol
Class: Economy
Price: 74828
Refundable: Yes
Passenger Type: Business
Flight Frequency: 0
Baggage Availability: No
Purchase Method: Online
Booking Group: Alone
Time Before Flight: 66
Flight Duration: 11
Weather at Departure: Snowfall
Transfer: No
Day of the Week: Wednesday
Public Holiday: Yes
Social Status: Retired",True
"Gender: Female
Age: 61
Departure City: Barnaul
Destination City: Perm
Class: Business
Price: 39427
Refundable: No
Passenger Type: Regular
Flight Frequency: 0
Baggage Availability: Yes
Purchase Method: Travel agency
Booking Group: In a group
Time Before Flight: 20
Flight Duration: 1
Weather at Departure: Rain
Transfer: Yes
Delay Between Flights: No
Day of the Week: Thursday
Public Holiday: Yes
Social Status: Student",False
"Gender: Male
Age: 46
Departure City: Grozny
Destination City: Ufa
Class: Economy
Price: 20138
Refundable: Yes
Passenger Type: Regular
Flight Frequency: 1
Baggage Availability: No
Purchase Method: At the airport
Booking Group: With family
Time Before Flight: 100
Flight Duration: 16
Weather at Departure: Snowfall
Transfer: No
Day of the Week: Tuesday
Public Holiday: No
Social Status: Student",True
